1636016400000,2021-11-04 09:00:00,ETH/USDT,4501.60000000,4528.29000000,4478.00000000,4525.07000000,23090.19450000,103951332.69540300,57913
1636012800000,2021-11-04 08:00:00,ETH/USDT,4516.16000000,4555.75000000,4498.00000000,4501.60000000,20222.89300000,91426132.35890400,58191
1636009200000,2021-11-04 07:00:00,ETH/USDT,4571.92000000,4582.00000000,4513.73000000,4516.16000000,14513.59790000,65920676.59180000,38668
1636005600000,2021-11-04 06:00:00,ETH/USDT,4539.72000000,4574.95000000,4533.81000000,4571.93000000,7841.30230000,35720519.14666700,29003
1636002000000,2021-11-04 05:00:00,ETH/USDT,4578.93000000,4583.00000000,4531.00000000,4539.73000000,10170.11990000,46347115.82032900,32161
1635998400000,2021-11-04 04:00:00,ETH/USDT,4556.41000000,4592.83000000,4555.33000000,4578.93000000,9845.96160000,45055018.09374100,34125
1635994800000,2021-11-04 03:00:00,ETH/USDT,4563.37000000,4570.01000000,4540.00000000,4556.41000000,9336.82820000,42511657.36406600,35049
1635991200000,2021-11-04 02:00:00,ETH/USDT,4554.99000000,4577.99000000,4552.59000000,4563.37000000,10820.57620000,49408320.67025900,27250
1635987600000,2021-11-04 01:00:00,ETH/USDT,4572.44000000,4584.01000000,4553.15000000,4554.98000000,13804.62200000,63006911.30624700,34444
1635984000000,2021-11-04 00:00:00,ETH/USDT,4603.35000000,4606.65000000,4556.66000000,4572.45000000,24496.93040000,112236863.24502900,52413
1635980400000,2021-11-03 23:00:00,ETH/USDT,4591.69000000,4609.01000000,4575.24000000,4603.35000000,10148.82220000,46619093.84602800,32458
1635976800000,2021-11-03 22:00:00,ETH/USDT,4607.75000000,4614.54000000,4578.02000000,4591.53000000,11461.49050000,52626725.56819600,41933
1635973200000,2021-11-03 21:00:00,ETH/USDT,4613.00000000,4628.01000000,4592.02000000,4607.74000000,14447.75050000,66634044.71022200,39948
1635969600000,2021-11-03 20:00:00,ETH/USDT,4623.47000000,4635.00000000,4601.79000000,4613.00000000,13942.89950000,64424654.19092800,44950
1635966000000,2021-11-03 19:00:00,ETH/USDT,4653.36000000,4665.87000000,4615.00000000,4623.46000000,23642.63029000,109637964.19117880,83906
1635962400000,2021-11-03 18:00:00,ETH/USDT,4549.25000000,4659.98000000,4500.00000000,4653.36000000,53670.04959000,246456534.37088240,210512
1635958800000,2021-11-03 17:00:00,ETH/USDT,4523.03000000,4562.28000000,4517.67000000,4549.26000000,11609.88550000,52754995.20137000,43751
1635955200000,2021-11-03 16:00:00,ETH/USDT,4545.67000000,4562.00000000,4508.37000000,4523.03000000,16627.06690000,75459910.62084600,46477
1635951600000,2021-11-03 15:00:00,ETH/USDT,4511.61000000,4547.45000000,4495.87000000,4545.68000000,15261.65590000,69049011.65068600,41734
1635948000000,2021-11-03 14:00:00,ETH/USDT,4482.76000000,4520.08000000,4455.00000000,4511.62000000,23925.18040000,107395872.55834800,72524
1635944400000,2021-11-03 13:00:00,ETH/USDT,4522.48000000,4553.82000000,4476.41000000,4482.22000000,29384.29210000,132523331.02640500,94511
1635940800000,2021-11-03 12:00:00,ETH/USDT,4577.22000000,4579.70000000,4496.13000000,4522.49000000,26385.31410000,119653273.55439800,86742
1635937200000,2021-11-03 11:00:00,ETH/USDT,4575.91000000,4582.50000000,4550.49000000,4577.27000000,13312.50370000,60790758.12895700,49049
1635933600000,2021-11-03 10:00:00,ETH/USDT,4594.48000000,4607.68000000,4572.99000000,4575.91000000,13312.83390000,61098413.60878000,35451
1635930000000,2021-11-03 09:00:00,ETH/USDT,4581.39000000,4620.45000000,4572.90000000,4594.49000000,13517.45020000,62139623.40270400,38838
1635926400000,2021-11-03 08:00:00,ETH/USDT,4610.62000000,4611.41000000,4576.70000000,4581.38000000,12901.65010000,59223861.89403400,37025
